full_path,canonical_match_id,final_authoritative_label,review_type,review_reason,suggested_action,manual_decision,manual_reason,reviewer_notes
C:\SKIN CANCER v2\DS\MEL\ISIC_0068407.jpg,ISIC_0068407,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068420.jpg,ISIC_0068420,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068427.jpg,ISIC_0068427,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068438.jpg,ISIC_0068438,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068460.jpg,ISIC_0068460,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068477.jpg,ISIC_0068477,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068488.jpg,ISIC_0068488,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068495.jpg,ISIC_0068495,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068515.jpg,ISIC_0068515,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068527.jpg,ISIC_0068527,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068528.jpg,ISIC_0068528,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068545.jpg,ISIC_0068545,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068548.jpg,ISIC_0068548,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068554.jpg,ISIC_0068554,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068555.jpg,ISIC_0068555,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068560.jpg,ISIC_0068560,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068576.jpg,ISIC_0068576,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068578.jpg,ISIC_0068578,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068580.jpg,ISIC_0068580,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068581.jpg,ISIC_0068581,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068583.jpg,ISIC_0068583,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068584.jpg,ISIC_0068584,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068586.jpg,ISIC_0068586,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068614.jpg,ISIC_0068614,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068616.jpg,ISIC_0068616,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068617.jpg,ISIC_0068617,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068627.jpg,ISIC_0068627,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068628.jpg,ISIC_0068628,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068629.jpg,ISIC_0068629,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068633.jpg,ISIC_0068633,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068646.jpg,ISIC_0068646,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068673.jpg,ISIC_0068673,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068677.jpg,ISIC_0068677,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068682.jpg,ISIC_0068682,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068692.jpg,ISIC_0068692,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068696.jpg,ISIC_0068696,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068700.jpg,ISIC_0068700,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068713.jpg,ISIC_0068713,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068717.jpg,ISIC_0068717,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068721.jpg,ISIC_0068721,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068727.jpg,ISIC_0068727,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068744.jpg,ISIC_0068744,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068747.jpg,ISIC_0068747,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068761.jpg,ISIC_0068761,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068762.jpg,ISIC_0068762,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068763.jpg,ISIC_0068763,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068766.jpg,ISIC_0068766,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068768.jpg,ISIC_0068768,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068769.jpg,ISIC_0068769,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068776.jpg,ISIC_0068776,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068778.jpg,ISIC_0068778,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068782.jpg,ISIC_0068782,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068798.jpg,ISIC_0068798,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068800.jpg,ISIC_0068800,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068808.jpg,ISIC_0068808,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068817.jpg,ISIC_0068817,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068818.jpg,ISIC_0068818,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068840.jpg,ISIC_0068840,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068847.jpg,ISIC_0068847,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068850.jpg,ISIC_0068850,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068851.jpg,ISIC_0068851,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068874.jpg,ISIC_0068874,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068881.jpg,ISIC_0068881,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068882.jpg,ISIC_0068882,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068884.jpg,ISIC_0068884,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068886.jpg,ISIC_0068886,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068895.jpg,ISIC_0068895,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068897.jpg,ISIC_0068897,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068900.jpg,ISIC_0068900,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068905.jpg,ISIC_0068905,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068907.jpg,ISIC_0068907,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068910.jpg,ISIC_0068910,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068918.jpg,ISIC_0068918,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068924.jpg,ISIC_0068924,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068928.jpg,ISIC_0068928,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068931.jpg,ISIC_0068931,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068932.jpg,ISIC_0068932,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068936.jpg,ISIC_0068936,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068941.jpg,ISIC_0068941,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068950.jpg,ISIC_0068950,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068961.jpg,ISIC_0068961,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068962.jpg,ISIC_0068962,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068966.jpg,ISIC_0068966,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068975.jpg,ISIC_0068975,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068979.jpg,ISIC_0068979,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0068993.jpg,ISIC_0068993,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069003.jpg,ISIC_0069003,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069029.jpg,ISIC_0069029,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069058.jpg,ISIC_0069058,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069059.jpg,ISIC_0069059,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069063.jpg,ISIC_0069063,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069065.jpg,ISIC_0069065,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069068.jpg,ISIC_0069068,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069076.jpg,ISIC_0069076,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069077.jpg,ISIC_0069077,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069084.jpg,ISIC_0069084,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069087.jpg,ISIC_0069087,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069091.jpg,ISIC_0069091,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069093.jpg,ISIC_0069093,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069098.jpg,ISIC_0069098,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069105.jpg,ISIC_0069105,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069112.jpg,ISIC_0069112,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069119.jpg,ISIC_0069119,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069148.jpg,ISIC_0069148,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069154.jpg,ISIC_0069154,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069167.jpg,ISIC_0069167,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069179.jpg,ISIC_0069179,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069192.jpg,ISIC_0069192,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069193.jpg,ISIC_0069193,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069197.jpg,ISIC_0069197,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069204.jpg,ISIC_0069204,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069210.jpg,ISIC_0069210,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069245.jpg,ISIC_0069245,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069248.jpg,ISIC_0069248,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069250.jpg,ISIC_0069250,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069253.jpg,ISIC_0069253,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069254.jpg,ISIC_0069254,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069257.jpg,ISIC_0069257,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069260.jpg,ISIC_0069260,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069262.jpg,ISIC_0069262,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069264.jpg,ISIC_0069264,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069267.jpg,ISIC_0069267,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069268.jpg,ISIC_0069268,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069273.jpg,ISIC_0069273,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069277.jpg,ISIC_0069277,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069292.jpg,ISIC_0069292,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069293.jpg,ISIC_0069293,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069324.jpg,ISIC_0069324,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069361.jpg,ISIC_0069361,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069365.jpg,ISIC_0069365,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069370.jpg,ISIC_0069370,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069373.jpg,ISIC_0069373,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069380.jpg,ISIC_0069380,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069381.jpg,ISIC_0069381,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069385.jpg,ISIC_0069385,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069386.jpg,ISIC_0069386,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069391.jpg,ISIC_0069391,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069395.jpg,ISIC_0069395,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069402.jpg,ISIC_0069402,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069410.jpg,ISIC_0069410,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069411.jpg,ISIC_0069411,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069432.jpg,ISIC_0069432,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069437.jpg,ISIC_0069437,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069457.jpg,ISIC_0069457,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069459.jpg,ISIC_0069459,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069475.jpg,ISIC_0069475,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069481.jpg,ISIC_0069481,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069488.jpg,ISIC_0069488,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069504.jpg,ISIC_0069504,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069508.jpg,ISIC_0069508,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069511.jpg,ISIC_0069511,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069514.jpg,ISIC_0069514,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069515.jpg,ISIC_0069515,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069536.jpg,ISIC_0069536,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069540.jpg,ISIC_0069540,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069556.jpg,ISIC_0069556,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069558.jpg,ISIC_0069558,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069583.jpg,ISIC_0069583,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069591.jpg,ISIC_0069591,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069592.jpg,ISIC_0069592,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069593.jpg,ISIC_0069593,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069595.jpg,ISIC_0069595,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069617.jpg,ISIC_0069617,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069620.jpg,ISIC_0069620,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069624.jpg,ISIC_0069624,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069626.jpg,ISIC_0069626,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069635.jpg,ISIC_0069635,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069638.jpg,ISIC_0069638,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069667.jpg,ISIC_0069667,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069668.jpg,ISIC_0069668,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069669.jpg,ISIC_0069669,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069671.jpg,ISIC_0069671,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069705.jpg,ISIC_0069705,MEL,duplicate_family; quality_flag,shared_lesion_id; very_low_sharpness,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069706.jpg,ISIC_0069706,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069727.jpg,ISIC_0069727,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069736.jpg,ISIC_0069736,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069743.jpg,ISIC_0069743,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
C:\SKIN CANCER v2\DS\MEL\ISIC_0069747.jpg,ISIC_0069747,MEL,duplicate_family,shared_lesion_id,review_keep_or_group_split,,,
