original_full_path,preprocessed_full_path,final_authoritative_label,split_assignment,vignette_crop_applied,crop_method,probable_vignette_flag,strong_circle_vignette_flag,vignette_detection_reason,border_dark_fraction,center_corner_contrast,circle_radius_ratio,crop_x1,crop_y1,crop_x2,crop_y2,crop_width,crop_height,crop_area_ratio,crop_confidence_status,output_image_width,output_image_height,processing_error
C:\SKIN CANCER v2\DS\NV\ISIC_0071647.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071647.jpg,NV,val,False,no_crop,False,False,none,0.0,-26.65,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0071704.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071704.jpg,NV,val,False,no_crop,False,False,none,0.0,7.34,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0071809.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0071809.jpg,NV,val,False,no_crop,False,False,none,0.0,-47.73,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072011.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072011.jpg,NV,val,False,no_crop,False,False,none,0.0,3.5,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072147.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072147.jpg,NV,val,False,no_crop,False,False,none,0.09517,61.94,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072159.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072159.jpg,NV,val,False,no_crop,False,False,none,0.0,-61.06,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072167.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072167.jpg,NV,val,True,circle_fov,True,True,border_dark_1.000|contrast_149.3,1.0,149.34,0.4218,272,244,834,806,562,562,0.30121,high_circle_fov,562,562,
C:\SKIN CANCER v2\DS\NV\ISIC_0072305.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072305.jpg,NV,val,False,no_crop,False,False,none,0.0,-82.71,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072327.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072327.jpg,NV,val,False,no_crop,False,False,none,0.0,-52.72,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072335.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072335.jpg,NV,val,False,no_crop,False,False,none,0.0,-7.69,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072346.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072346.jpg,NV,val,False,no_crop,True,False,border_dark_1.000|contrast_191.7,1.0,191.7,0.3465,0,0,1024,1024,1024,1024,1.0,rejected_all_modes,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072385.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072385.jpg,NV,val,False,no_crop,False,False,none,0.0,-31.89,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072388.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072388.jpg,NV,val,False,no_crop,False,False,none,0.0,-35.7,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072444.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072444.jpg,NV,val,False,no_crop,False,False,none,0.0,-87.06,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072587.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072587.jpg,NV,val,True,circle_fov,True,True,border_dark_0.373|contrast_105.2,0.37265,105.23,0.5834,101,132,878,909,777,777,0.57576,high_circle_fov,777,777,
C:\SKIN CANCER v2\DS\NV\ISIC_0072632.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072632.jpg,NV,val,False,no_crop,False,False,none,0.0129,18.67,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072679.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072679.jpg,NV,val,False,no_crop,False,False,none,0.05693,-2.72,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072703.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072703.jpg,NV,val,False,no_crop,False,False,none,0.0,-37.65,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072723.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072723.jpg,NV,val,True,circle_fov,True,True,border_dark_0.128|contrast_87.1,0.12809,87.12,0.6717,50,79,945,974,895,895,0.76392,high_circle_fov,895,895,
C:\SKIN CANCER v2\DS\NV\ISIC_0072760.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072760.jpg,NV,val,True,circle_fov,True,True,border_dark_1.000|contrast_148.9,1.0,148.95,0.4208,249,259,810,819,561,560,0.29961,high_circle_fov,561,560,
C:\SKIN CANCER v2\DS\NV\ISIC_0072777.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072777.jpg,NV,val,True,circle_fov,True,True,border_dark_0.266|contrast_86.1,0.2661,86.15,0.6087,118,86,929,897,811,811,0.62725,high_circle_fov,811,811,
C:\SKIN CANCER v2\DS\NV\ISIC_0072838.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072838.jpg,NV,val,True,circle_fov,True,True,border_dark_0.992|contrast_156.3,0.99227,156.26,0.4542,217,226,822,831,605,605,0.34907,high_circle_fov,605,605,
C:\SKIN CANCER v2\DS\NV\ISIC_0072885.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072885.jpg,NV,val,False,no_crop,False,False,none,0.0,-94.2,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072892.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072892.jpg,NV,val,True,circle_fov,True,True,border_dark_0.252|contrast_98.6,0.25165,98.63,0.6095,98,106,910,918,812,812,0.6288,high_circle_fov,812,812,
C:\SKIN CANCER v2\DS\NV\ISIC_0072957.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072957.jpg,NV,val,False,no_crop,False,False,none,0.0,-107.35,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0072975.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0072975.jpg,NV,val,True,circle_fov,True,True,border_dark_1.000|contrast_152.1,1.0,152.08,0.4228,239,228,803,791,564,563,0.30282,high_circle_fov,564,563,
C:\SKIN CANCER v2\DS\NV\ISIC_0073004.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073004.jpg,NV,val,True,circle_fov,True,True,border_dark_0.995|contrast_148.9,0.99459,148.88,0.4369,228,228,809,810,581,582,0.32248,high_circle_fov,581,582,
C:\SKIN CANCER v2\DS\NV\ISIC_0073008.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073008.jpg,NV,val,False,no_crop,False,False,none,0.0,-108.92,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0073056.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073056.jpg,NV,val,False,no_crop,False,False,none,0.0,-74.06,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0073144.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073144.jpg,NV,val,False,no_crop,False,False,none,0.0,-31.59,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0073183.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073183.jpg,NV,val,False,no_crop,False,False,none,0.0,-75.2,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0073208.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073208.jpg,NV,val,True,circle_fov,True,True,border_dark_0.811|contrast_182.4,0.81126,182.44,0.4833,197,181,841,825,644,644,0.39552,high_circle_fov,644,644,
C:\SKIN CANCER v2\DS\NV\ISIC_0073220.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073220.jpg,NV,val,False,no_crop,False,False,none,0.0,-95.04,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\NV\ISIC_0073244.jpg,C:\SKIN CANCER v2\final DS\images\NV\ISIC_0073244.jpg,NV,val,False,no_crop,False,False,none,0.0,-89.93,,0,0,1024,1024,1024,1024,1.0,no_vignette_detected,1024,1024,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000013.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000013.jpg,MEL,val,False,no_crop,False,False,none,0.0,-174.83,,0,0,1022,767,1022,767,1.0,no_vignette_detected,1022,767,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000029_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000029_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01825,-156.44,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000049_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000049_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01825,-60.46,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000163.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000163.jpg,MEL,val,False,no_crop,False,False,none,0.0,-131.95,,0,0,965,649,965,649,1.0,no_vignette_detected,965,649,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000175.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000175.jpg,MEL,val,False,no_crop,False,False,none,0.0,-106.66,,0,0,966,638,966,638,1.0,no_vignette_detected,966,638,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000282.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000282.jpg,MEL,val,True,circle_fov,True,True,border_dark_0.994|contrast_124.3,0.99441,124.27,0.5937,195,104,788,697,593,593,0.44714,high_circle_fov,593,593,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000290.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000290.jpg,MEL,val,True,circle_fov,True,True,border_dark_1.000|contrast_131.3,1.0,131.28,0.4676,285,140,752,607,467,467,0.27731,high_circle_fov,467,467,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000293.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000293.jpg,MEL,val,False,no_crop,True,False,border_dark_0.277|contrast_80.7,0.27678,80.65,0.7559,0,0,1024,768,1024,768,1.0,rejected_all_modes,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000299.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000299.jpg,MEL,val,False,no_crop,True,False,border_dark_0.207|contrast_24.3,0.20716,24.27,0.7905,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000302.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000302.jpg,MEL,val,False,no_crop,True,False,contrast_22.8,0.09829,22.83,0.8314,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000310.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000310.jpg,MEL,val,False,no_crop,True,False,border_dark_0.168,0.1681,9.04,0.8278,0,0,767,576,767,576,1.0,rejected_all_modes,767,576,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000466.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000466.jpg,MEL,val,False,no_crop,False,False,none,0.0,-70.72,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000484.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000484.jpg,MEL,val,False,no_crop,False,False,none,0.0,-37.45,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000487.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000487.jpg,MEL,val,False,no_crop,False,False,none,0.00022,-28.61,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\MEL\ISIC_0000511.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0000511.jpg,MEL,val,False,no_crop,False,False,none,0.0,-77.07,,0,0,919,802,919,802,1.0,no_vignette_detected,919,802,
C:\SKIN CANCER v2\DS\MEL\ISIC_0009934.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0009934.jpg,MEL,val,False,no_crop,False,False,none,0.0,-42.09,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0009993.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0009993.jpg,MEL,val,False,no_crop,False,False,none,0.0,-61.88,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0010241.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0010241.jpg,MEL,val,False,no_crop,False,False,none,0.0053,16.35,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0010360.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0010360.jpg,MEL,val,False,no_crop,False,False,none,0.0,-24.79,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0010364.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0010364.jpg,MEL,val,False,no_crop,False,False,none,0.00375,-19.75,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0010863.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0010863.jpg,MEL,val,False,no_crop,False,False,none,0.0,-69.89,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0011128.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011128.jpg,MEL,val,False,no_crop,False,False,none,0.00037,20.37,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0011140.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011140.jpg,MEL,val,False,no_crop,False,False,none,0.0,-3.1,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0011169.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011169.jpg,MEL,val,False,no_crop,False,False,none,0.0,-21.67,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0011176.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011176.jpg,MEL,val,False,no_crop,False,False,none,0.00179,-74.7,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0011305.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0011305.jpg,MEL,val,False,no_crop,False,False,none,0.0,30.95,,0,0,1024,768,1024,768,1.0,no_vignette_detected,1024,768,
C:\SKIN CANCER v2\DS\MEL\ISIC_0012151_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012151_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00024,-45.31,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0012450_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012450_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.02783,-4.09,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0012930_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0012930_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0,-18.02,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013072_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013072_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00042,-16.78,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013079_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013079_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0,-10.16,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013232_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013232_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00109,-17.7,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013374_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013374_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0,-15.97,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013429_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013429_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00125,15.15,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013572_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013572_downsampled.jpg,MEL,val,False,no_crop,False,False,none,2e-05,-6.88,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013644_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013644_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00307,13.9,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013651_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013651_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00163,-0.29,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013777_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013777_downsampled.jpg,MEL,val,False,no_crop,False,False,none,4e-05,12.47,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013815_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013815_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01086,15.39,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013831_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013831_downsampled.jpg,MEL,val,False,no_crop,False,False,none,4e-05,-9.17,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013842_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013842_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00353,33.47,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0013997_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0013997_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.02482,12.05,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014061_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014061_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03844,17.34,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014072_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014072_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03243,12.05,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014092_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014092_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.08627,33.93,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014132_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014132_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.08172,23.49,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014151_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014151_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0219,9.33,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014160_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014160_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01057,11.9,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014163_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014163_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.04882,17.41,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014181_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014181_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03923,29.79,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014187_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014187_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0624,20.7,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014249_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014249_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01509,-9.25,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014316_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014316_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03063,13.04,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014324_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014324_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03942,12.78,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014361_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014361_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.01765,-2.42,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014395_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014395_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00143,9.0,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014423_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014423_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.07625,25.3,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014428_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014428_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.03727,10.11,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014454_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014454_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.04729,21.64,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014543_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014543_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.05438,19.52,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014558_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014558_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0438,-7.64,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014559_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014559_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.05494,-0.75,,0,0,1024,680,1024,680,1.0,no_vignette_detected,1024,680,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014735_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014735_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.08022,-104.44,,0,0,1024,677,1024,677,1.0,no_vignette_detected,1024,677,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014795_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014795_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.0049,-83.13,,0,0,1024,681,1024,681,1.0,no_vignette_detected,1024,681,
C:\SKIN CANCER v2\DS\MEL\ISIC_0014800_downsampled.jpg,C:\SKIN CANCER v2\final DS\images\MEL\ISIC_0014800_downsampled.jpg,MEL,val,False,no_crop,False,False,none,0.00011,-70.34,,0,0,1024,681,1024,681,1.0,no_vignette_detected,1024,681,
